"X1"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"IHW_pvalue"	"t_ID"	"Human"	"type"	"symbol"
"662"	"SLBP_crovir-transcript-3199"	208.048810665661	1.62259107362339	0.18756976081709	8.65060053686201	5.12291265841974e-18	6.65372981043817e-17	9.27923410769481e-17	"crovir-transcript-3199"	"NP_006518"	"Nonvenom"	"SLBP"
"663"	"EMC3_crovir-transcript-13693"	1554.61885076984	1.25330547557906	0.144827425482516	8.65378550646377	4.98187989300433e-18	6.48332898612795e-17	9.57240605577229e-17	"crovir-transcript-13693"	"XP_005265378"	"Nonvenom"	"EMC3"
"664"	"BUB3_crovir-transcript-10425"	321.742050600221	1.29245206916775	0.149711634110269	8.63294343722013	5.97930077456278e-18	7.73553700795497e-17	9.75569353880626e-17	"crovir-transcript-10425"	"NP_004716"	"Nonvenom"	"BUB3"
"665"	"ATXN1L_crovir-transcript-16173"	274.789104159797	1.5552528640037	0.180379398104238	8.62212026622326	6.57256216165399e-18	8.47809070225876e-17	9.92659209030991e-17	"crovir-transcript-16173"	"NP_001131147"	"Nonvenom"	"ATXN1L"
"666"	"DIS3L2_crovir-transcript-14521"	259.21512080886	2.05137131183155	0.237783578144739	8.62705207751092	6.29535150952363e-18	8.12846414789912e-17	1.02390690296544e-16	"crovir-transcript-14521"	"NP_689596"	"Nonvenom"	"DIS3L2"
"667"	"PQLC2_crovir-transcript-523"	55.3177338113782	2.27481302754743	0.265013861210561	8.58375111836141	9.18285313541005e-18	1.17531604741855e-16	1.0888762359899e-16	"crovir-transcript-523"	"NP_001035214"	"Nonvenom"	"SLC66A1"
"668"	"LOC103058386_crovir-transcript-15021"	1297.15501968931	2.81933999277393	0.326711130824644	8.62945803425091	6.16433635253777e-18	7.96710256230445e-17	1.18517332210352e-16	"crovir-transcript-15021"	"XP_011539350"	"Nonvenom"	"TTC39A"
"669"	"LOC103067469_crovir-transcript-7118"	1354.1695857985	0.878029966126884	0.101954934218173	8.61194186294106	7.18332728719915e-18	9.2568722998188e-17	1.36549612916235e-16	"crovir-transcript-7118"	"NP_116021"	"Nonvenom"	"PAPOLA"
"670"	"SLC46A3_crovir-transcript-3937"	103.13564611503	3.38776028780171	0.396127148301534	8.55220426655266	1.20759822198983e-17	1.53074686158577e-16	1.41691449440798e-16	"crovir-transcript-3937"	"NP_001129391"	"Nonvenom"	"SLC46A3"
"671"	"BRAP_crovir-transcript-16420"	533.599951236819	0.959868061851752	0.111583479359794	8.60224172394478	7.81739291834341e-18	1.00347313381228e-16	1.51450282114444e-16	"crovir-transcript-16420"	"XP_005254001"	"Nonvenom"	"BRAP"
"672"	"DNAJC21_crovir-transcript-15859"	1410.06826016167	0.932899292457502	0.108805918255347	8.57397563860597	9.9972584006641e-18	1.27583598737614e-16	1.90910239213914e-16	"crovir-transcript-15859"	"XP_011512267"	"Nonvenom"	"DNAJC21"
"673"	"NRAS_crovir-transcript-6376"	152.09271324119	1.24469817312585	0.146103208297521	8.5193076020013	1.60510014062813e-17	2.01908732384549e-16	2.0034513232904e-16	"crovir-transcript-6376"	"NP_002515"	"Nonvenom"	"NRAS"
"674"	"DCK_crovir-transcript-4265"	25.70840772743	3.77267725253319	0.444580267630165	8.48593049944264	2.13999326198121e-17	2.65395401436484e-16	2.11616578132541e-16	"crovir-transcript-4265"	"NP_000779"	"Nonvenom"	"DCK"
"675"	"QARS_crovir-transcript-13284"	1209.24209083098	2.13344004234432	0.249103792166497	8.56446232226913	1.08581331402011e-17	1.38435946989624e-16	2.19036091652163e-16	"crovir-transcript-13284"	"NP_005042"	"Nonvenom"	"QARS1"
"676"	"LOC103056519_crovir-transcript-553"	199.886160154909	3.07670409360595	0.360483095640655	8.53494693874062	1.4021976490418e-17	1.77400879148926e-16	2.23691344052505e-16	"crovir-transcript-553"	"NP_073610"	"Nonvenom"	"LMF1"
"677"	"MIEN1_crovir-transcript-2534"	1676.21039547712	0.98499562128621	0.115115018910083	8.55662128723271	1.16223551487963e-17	1.47466321392283e-16	2.33110103669526e-16	"crovir-transcript-2534"	"NP_001317135"	"Nonvenom"	"MIEN1"
"678"	"LOC103051097_crovir-transcript-541"	89.9659469243576	2.3353211083111	0.275117037302579	8.48846415041417	2.09385805600374e-17	2.6040878068205e-16	2.4123359083681e-16	"crovir-transcript-541"	"NP_076422"	"Nonvenom"	"ANTKMT"
"679"	"XPNPEP3_crovir-transcript-12075"	266.142175721535	1.7296879547447	0.202909233728658	8.5244418056289	1.53548483840312e-17	1.93521000235835e-16	2.68881003017593e-16	"crovir-transcript-12075"	"NP_071381"	"Nonvenom"	"XPNPEP3"
"680"	"TSEN15_crovir-transcript-5611"	180.938489581768	2.51899044808226	0.295522453144657	8.52385468947507	1.54329223825332e-17	1.94319212768801e-16	2.69991765824214e-16	"crovir-transcript-5611"	"XP_016855717"	"Nonvenom"	"XP_016855717"
"681"	"IFT57_crovir-transcript-3814"	218.92759627231	1.76550989572132	0.207266991021076	8.5180466364844	1.62266864455946e-17	2.03924125273855e-16	2.83609218254929e-16	"crovir-transcript-3814"	"NP_060480"	"Nonvenom"	"IFT57"
"682"	"IL17RB_crovir-transcript-13542"	29.8035811411927	4.3213372409253	0.511239051439043	8.45267439715636	2.8470483359611e-17	3.49465905148744e-16	2.95377896807898e-16	"crovir-transcript-13542"	"XP_005265367"	"Nonvenom"	"IL17RB"
"683"	"SPCS1_crovir-transcript-13621"	3447.50902860635	1.98079353941607	0.232954714702243	8.50291243063216	1.84892379082613e-17	2.31255809624866e-16	3.66295737386756e-16	"crovir-transcript-13621"	"NP_054760"	"Nonvenom"	"SPCS1"
"684"	"PXYLP1_crovir-transcript-10744"	577.196204136002	2.13022228141464	0.251077819491505	8.48431090300556	2.17000844445336e-17	2.6886486206042e-16	3.71973072325766e-16	"crovir-transcript-10744"	"NP_001032249"	"Nonvenom"	"PXYLP1"
"685"	"LOC103065395_crovir-transcript-2387"	2959.38860788206	1.16311124316261	0.136685783934452	8.50937975905657	1.74866226891023e-17	2.19131318355927e-16	3.81328143482308e-16	"crovir-transcript-2387"	"NP_001316929"	"Nonvenom"	"MMGT1"
"686"	"ELL2_crovir-transcript-15612"	2821.47343934172	2.04859974416719	0.241380563440488	8.48701202353548	2.12017839136664e-17	2.63433663839645e-16	3.90151085692079e-16	"crovir-transcript-15612"	"NP_036213"	"Nonvenom"	"ELL2"
"687"	"TRMU_crovir-transcript-11697"	207.582379960182	1.10130391086838	0.130088985854405	8.465773667426	2.54457880476686e-17	3.14387838643313e-16	3.953965940632e-16	"crovir-transcript-11697"	"NP_060476"	"Nonvenom"	"TRMU"
"688"	"RAB3GAP1_crovir-transcript-8178"	1100.78458873485	1.05624293437314	0.124209921300966	8.5036921633161	1.83654136832372e-17	2.29925212332494e-16	3.98990431050461e-16	"crovir-transcript-8178"	"XP_011509125"	"Nonvenom"	"RAB3GAP1"
"689"	"TRIM33_crovir-transcript-6364"	250.482864360838	1.29671483390251	0.153014031258388	8.47448317803489	2.36125451410609e-17	2.92285617459724e-16	4.07675400663976e-16	"crovir-transcript-6364"	"XP_005270993"	"Nonvenom"	"TRIM33"
"690"	"SNCAIP_crovir-transcript-15548"	258.858521557459	3.64888039091614	0.431501002755312	8.45625008427913	2.76113111861214e-17	3.39552159856938e-16	4.29376234244261e-16	"crovir-transcript-15548"	"NP_001295029"	"Nonvenom"	"SNCAIP"
"691"	"RNF139_crovir-transcript-4847"	761.144124615592	1.74860250064121	0.206581107813916	8.46448409123798	2.57289036699296e-17	3.17588143333972e-16	4.36919160241564e-16	"crovir-transcript-4847"	"NP_009149"	"Nonvenom"	"RNF139"
"692"	"GAPVD1_crovir-transcript-1439"	1259.13168660024	0.917437434830107	0.108063238861651	8.48981989152353	2.06957587489419e-17	2.57631905181588e-16	4.47103238346412e-16	"crovir-transcript-1439"	"NP_056450"	"Nonvenom"	"GAPVD1"
"693"	"FAM192A_crovir-transcript-16057"	935.490887873882	1.02805467826525	0.121489375328546	8.46209535183685	2.62615653293469e-17	3.23859883757512e-16	5.1064978429313e-16	"crovir-transcript-16057"	"XP_005256213"	"Nonvenom"	"XP_005256213"
"694"	"AP3M2_crovir-transcript-12932"	1653.89114346985	3.59884402993212	0.42628077611209	8.44242628709537	3.10817432829141e-17	3.7975034448439e-16	5.66715043244324e-16	"crovir-transcript-12932"	"NP_001127768"	"Nonvenom"	"AP3M2"
"695"	"TFG_crovir-transcript-3837"	2026.83079775613	1.14367033929744	0.13529969114693	8.45286733179205	2.84234588491815e-17	3.49213847165666e-16	5.79498916042302e-16	"crovir-transcript-3837"	"NP_001007566"	"Nonvenom"	"TFG"
"696"	"TTC37_crovir-transcript-15636"	407.468297364299	1.10831273412945	0.131669766459734	8.41736690152321	3.8504033677545e-17	4.66750287677499e-16	5.88956352474678e-16	"crovir-transcript-15636"	"NP_055454"	"Nonvenom"	"TTC37"
"697"	"WIZ_crovir-transcript-14094"	1324.27924673752	0.755078768401458	0.0893890431991864	8.44710650631878	2.98611287835055e-17	3.65514633939603e-16	6.07691066945395e-16	"crovir-transcript-14094"	"XP_005260061"	"Nonvenom"	"XP_005260061"
"698"	"HDLBP_crovir-transcript-10709"	7450.20559076277	1.13630463903929	0.134778782092231	8.43088668260632	3.4305582809166e-17	4.16983853474668e-16	6.16792332031986e-16	"crovir-transcript-10709"	"NP_001307894"	"Nonvenom"	"HDLBP"
"699"	"PAPD5_crovir-transcript-11488"	353.350485717021	1.2133882973136	0.14429079739153	8.40932560668508	4.12374864897747e-17	4.96469209492877e-16	6.27975557934886e-16	"crovir-transcript-11488"	"XP_005256149"	"Nonvenom"	"XP_005256149"
"700"	"DNAJC17_crovir-transcript-7346"	286.016779706111	1.38728921682565	0.16500007254092	8.40780973888114	4.17738059138136e-17	5.02009191760989e-16	6.37704875075751e-16	"crovir-transcript-7346"	"XP_016877890"	"Nonvenom"	"DNAJC17"
"701"	"ZMPSTE24_crovir-transcript-874"	2129.04062948237	1.91277781905178	0.227243231382682	8.41731481907428	3.85211494343563e-17	4.66750287677499e-16	6.89420129094315e-16	"crovir-transcript-874"	"NP_005848"	"Nonvenom"	"ZMPSTE24"
"702"	"ENTPD6_crovir-transcript-9782"	4153.33349744421	3.5126929679157	0.417583828875806	8.41194683561467	4.03260674867542e-17	4.86384764572627e-16	7.26554001670369e-16	"crovir-transcript-9782"	"NP_001238"	"Nonvenom"	"ENTPD6"
"703"	"STRADA_crovir-transcript-2441"	569.02109608181	1.01381500894963	0.120582822226945	8.40762382424222	4.18400550244894e-17	5.02347400171078e-16	7.61216211784841e-16	"crovir-transcript-2441"	"NP_001003787"	"Nonvenom"	"STRADA"
"704"	"CTDSPL2_crovir-transcript-11393"	138.506490365271	1.26116470869309	0.151107129317452	8.34616284744304	7.05165599633625e-17	8.31502513414139e-16	7.78446096775635e-16	"crovir-transcript-11393"	"NP_057480"	"Nonvenom"	"CTDSPL2"
"705"	"AMDHD2_crovir-transcript-427"	54.8172525466646	1.91423635516987	0.229391657018162	8.34483860508627	7.1311204301202e-17	8.40121185257146e-16	7.8384245817292e-16	"crovir-transcript-427"	"NP_001139287"	"Nonvenom"	"AMDHD2"
"706"	"FUCA2_crovir-transcript-9230"	421.261666224776	2.23248072023713	0.266386036423065	8.38062216103394	5.26486568090909e-17	6.28684096661455e-16	7.94972721021659e-16	"crovir-transcript-9230"	"NP_114409"	"Nonvenom"	"FUCA2"
"707"	"NBAS_crovir-transcript-8767"	497.003907630122	1.60406109525831	0.191705294616978	8.36732808273859	5.89394239495656e-17	6.98739591661082e-16	8.82964369336117e-16	"crovir-transcript-8767"	"NP_056993"	"Nonvenom"	"NBAS"
"708"	"SRP9_crovir-transcript-9566"	747.430966451903	2.08299478731096	0.248341898113689	8.38760919173366	4.96128299636784e-17	5.92970024851471e-16	8.9530481734556e-16	"crovir-transcript-9566"	"NP_003124"	"Nonvenom"	"SRP9"
"709"	"CFAP36_crovir-transcript-9815"	1016.65140591494	1.27222365141706	0.151893176005253	8.37577885245525	5.48598425014811e-17	6.54495297463371e-16	8.99717509322599e-16	"crovir-transcript-9815"	"NP_001269690"	"Nonvenom"	"CFAP36"
"710"	"TMEM127_crovir-transcript-12936"	419.807010741848	1.53479806112374	0.183486612415693	8.36463238880134	6.03026431205008e-17	7.14258530330244e-16	9.03238198386356e-16	"crovir-transcript-12936"	"NP_001180233"	"Nonvenom"	"TMEM127"
"711"	"COG6_crovir-transcript-5406"	330.571477882463	1.69029188468164	0.202085849180411	8.36422684486259	6.05104009940223e-17	7.16075957185095e-16	9.03238198386356e-16	"crovir-transcript-5406"	"XP_011533470"	"Nonvenom"	"COG6"
"712"	"ABRACL_crovir-transcript-9201"	716.218918671628	3.38707495546202	0.404562212775551	8.37219801677609	5.6553308006413e-17	6.72872075314569e-16	1.0141502124654e-15	"crovir-transcript-9201"	"NP_067066"	"Nonvenom"	"ABRACL"
"713"	"PDCD10_crovir-transcript-10886"	803.846156496897	0.909544717025319	0.108856523064222	8.35544523582398	6.51863714267821e-17	7.70719223784097e-16	1.16179709855659e-15	"crovir-transcript-10886"	"NP_009148"	"Nonvenom"	"PDCD10"
"714"	"COPA_crovir-transcript-9133"	304.838880739283	1.7461395623641	0.20954678084814	8.33293432281138	7.88629152691092e-17	9.28258760707738e-16	1.1666941560377e-15	"crovir-transcript-9133"	"NP_001091868"	"Nonvenom"	"COPA"
"715"	"LOC103061172_crovir-transcript-16282"	23.5984333048776	4.22878180553899	0.511917291212529	8.26067389816563	1.44852321883232e-16	1.65906877444539e-15	1.32064770890402e-15	"crovir-transcript-16282"	"XP_011528123"	"Nonvenom"	"RASL10A"
"716"	"LOC103066245_crovir-transcript-9866"	156.479183043508	4.30977827940931	0.52049961902121	8.28007960411914	1.2309296878979e-16	1.41971531719668e-15	1.32667510238233e-15	"crovir-transcript-9866"	"NP_005614"	"Nonvenom"	"CCL8"
"717"	"CHP1_crovir-transcript-7352"	1336.38973528798	1.52241853238055	0.182952395167807	8.32139164389818	8.69364718558062e-17	1.01693301550585e-15	1.51656404506521e-15	"crovir-transcript-7352"	"NP_009167"	"Nonvenom"	"CHP1"
"718"	"SPINT2_crovir-transcript-1221"	10685.7206934628	2.40971634350565	0.289884583170336	8.31267505553994	9.3568475062861e-17	1.09160460774663e-15	1.62651375741309e-15	"crovir-transcript-1221"	"NP_066925"	"Nonvenom"	"SPINT2"
"719"	"TMEM30A_crovir-transcript-8946"	1126.59014864044	1.13933584902211	0.136747995447632	8.3316457056105	7.97262360456004e-17	9.35913597318923e-16	1.62651375741309e-15	"crovir-transcript-8946"	"NP_060717"	"Nonvenom"	"TMEM30A"
"720"	"SELENOH_crovir-transcript-7901"	219.229293006214	1.1156289046462	0.134390532341205	8.30139508498796	1.0289589426013e-16	1.19513354540202e-15	1.66724238344314e-15	"crovir-transcript-7901"	"NA"	"Nonvenom"	NA
"721"	"SAMD11_crovir-transcript-4705"	169.151523161871	2.38787241214104	0.28811466350566	8.28792392267161	1.1524224815329e-16	1.3326654012323e-15	1.85912439553091e-15	"crovir-transcript-4705"	"NP_689699"	"Nonvenom"	"SAMD11"
"722"	"PDSS1_crovir-transcript-1845"	180.973364433004	1.05329676061666	0.127308519270273	8.27357640049626	1.29999434453008e-16	1.49806166468007e-15	1.89258712592169e-15	"crovir-transcript-1845"	"NP_055132"	"Nonvenom"	"PDSS1"
"723"	"LOC103066218_crovir-transcript-16091"	2787.04906533325	2.16499095515929	0.261263071074034	8.28663211474614	1.16500274370237e-16	1.34485386779582e-15	2.00923615590851e-15	"crovir-transcript-16091"	"NP_001340275"	"Nonvenom"	"ENO1"
"724"	"ODC1_crovir-transcript-8712"	13851.7882468585	3.9669252077861	0.478312930858908	8.29357717898759	1.09892579573717e-16	1.27191736305559e-15	2.01384634932246e-15	"crovir-transcript-8712"	"NP_001274118"	"Nonvenom"	"ODC1"
"725"	"ATG101_crovir-transcript-14466"	508.267151977802	1.32890746860262	0.160923184986925	8.2580236571293	1.48104204811891e-16	1.6933718404468e-15	2.13584197450457e-15	"crovir-transcript-14466"	"NP_001092143"	"Nonvenom"	"ATG101"
"726"	"KPNA1_crovir-transcript-15066"	1023.93550118715	0.991258391057284	0.119937211356456	8.26481106110799	1.39916167072079e-16	1.60392593957497e-15	2.20908886583217e-15	"crovir-transcript-15066"	"NP_002255"	"Nonvenom"	"KPNA1"
"727"	"PPP1R1B_crovir-transcript-2529"	304.477021200314	3.79781155843837	0.460858985450559	8.24072368845197	1.71172121163342e-16	1.95204331600029e-15	2.45272818492611e-15	"crovir-transcript-2529"	"NP_115568"	"Nonvenom"	"PPP1R1B"
"728"	"LOC103048940_crovir-transcript-11250"	373.218604369689	1.48449042904612	0.180346053705153	8.23134412174666	1.85124309140598e-16	2.10455339834395e-15	2.65565511958666e-15	"crovir-transcript-11250"	"XP_011519514"	"Nonvenom"	"C15orf40"
"729"	"SLC25A16_crovir-transcript-7651"	451.568733846736	1.48105672235396	0.180046379579547	8.22597336204479	1.93612044679876e-16	2.19277283935979e-15	2.75994524869071e-15	"crovir-transcript-7651"	"NP_689920"	"Nonvenom"	"SLC25A16"
"730"	"DMXL1_crovir-transcript-15576"	986.207559757622	1.74100146726903	0.210959291182264	8.25278402061396	1.54746567412414e-16	1.76778509375897e-15	2.79685239881475e-15	"crovir-transcript-15576"	"XP_005271966"	"Nonvenom"	"DMXL1"
"731"	"DNAJC14_crovir-transcript-14533"	367.669870228999	0.96755570802596	0.117683555507055	8.22167297594907	2.00683790872609e-16	2.26896605066347e-15	2.85338644702786e-15	"crovir-transcript-14533"	"NP_115740"	"Nonvenom"	"DNAJC14"
"732"	"CHCHD5_crovir-transcript-14553"	150.766460301324	2.10852923578034	0.257640938710092	8.18398367253637	2.74611302126448e-16	3.07578657258535e-15	2.86249412225754e-15	"crovir-transcript-14553"	"XP_005263881"	"Nonvenom"	"CHCHD5"
"733"	"DEGS1_crovir-transcript-9600"	1133.40531214449	1.53615885192287	0.186646065591104	8.23033074422374	1.86697229995579e-16	2.11992212147435e-15	3.12698218570335e-15	"crovir-transcript-9600"	"NP_003667"	"Nonvenom"	"DEGS1"
"734"	"BEND7_crovir-transcript-3571"	412.883580707598	2.71527561757781	0.330739750131333	8.20970450784826	2.21733498706371e-16	2.4941234756366e-15	3.14573764892686e-15	"crovir-transcript-3571"	"XP_005252459"	"Nonvenom"	"BEND7"
"735"	"EPRS_crovir-transcript-9609"	2217.4135258868	1.67544351352659	0.203577691638716	8.22999563478672	1.87220265552256e-16	2.12403163577917e-15	3.15998205192581e-15	"crovir-transcript-9609"	"NP_004437"	"Nonvenom"	"EPRS1"
"736"	"BAG4_crovir-transcript-12824"	219.594914702016	1.18822219794848	0.145247257313971	8.18068595526027	2.82232578943874e-16	3.15311193916703e-15	3.98688567326469e-15	"crovir-transcript-12824"	"NP_004865"	"Nonvenom"	"BAG4"
"737"	"FDFT1_crovir-transcript-9837"	863.31547322772	2.22857639709765	0.272410665019973	8.18094400575048	2.81628760467579e-16	3.14903473218329e-15	4.30094972786021e-15	"crovir-transcript-9837"	"NP_001274679"	"Nonvenom"	"FDFT1"
"738"	"TARS_crovir-transcript-15871"	449.937184180754	2.55104108114213	0.312315265895239	8.16816006041098	3.13128298124555e-16	3.48940858341167e-15	4.393497597327e-15	"crovir-transcript-15871"	"NP_001245367"	"Nonvenom"	"TARS1"
"739"	"SLC30A1_crovir-transcript-9671"	533.581400696489	2.12051341129685	0.259453608351435	8.17299641647138	3.00822921249937e-16	3.35795814634878e-15	4.58632999948474e-15	"crovir-transcript-9671"	"NP_067017"	"Nonvenom"	"SLC30A1"
"740"	"OXSR1_crovir-transcript-8263"	235.671532819016	1.56177150673773	0.19132704913292	8.16283695282796	3.27246105209283e-16	3.63750877316524e-15	4.59160172609486e-15	"crovir-transcript-8263"	"NP_037365"	"Nonvenom"	"STK39"
"741"	"ARF3_crovir-transcript-7766"	987.069678815671	1.05409561455942	0.12882067235795	8.18265884865462	2.77648380435169e-16	3.10716349683942e-15	4.66936471465258e-15	"crovir-transcript-7766"	"NP_001650"	"Nonvenom"	"ARF3"
"742"	"SLC35E1_crovir-transcript-6895"	371.087999293899	1.26787549719898	0.155657946042453	8.14526678164691	3.78446589042228e-16	4.17145600614021e-15	4.90054869936692e-15	"crovir-transcript-6895"	"NP_079157"	"Nonvenom"	"SLC35E1"
"743"	"EEF1AKMT1_crovir-transcript-3977"	340.308868127448	1.27810007985957	0.156848605802832	8.14862250969715	3.68093023711027e-16	4.06412925593172e-15	5.11717549975638e-15	"crovir-transcript-3977"	"NP_001305868"	"Nonvenom"	"EEF1AKMT1"
"744"	"DPM2_crovir-transcript-1560"	112.513322047872	2.19380489361441	0.270675899757214	8.10491401555208	5.27828324256175e-16	5.77457327690387e-15	5.35948781308694e-15	"crovir-transcript-1560"	"NP_003854"	"Nonvenom"	"DPM2"
"745"	"NSF_crovir-transcript-2481"	535.995026460546	2.07371269765325	0.25432157788445	8.15389993607005	3.52372457997147e-16	3.90035777814978e-15	5.87167306520956e-15	"crovir-transcript-2481"	"NP_006169"	"Nonvenom"	"NSF"
"746"	"SLC38A1_crovir-transcript-11798"	53.124296972148	3.34129655782607	0.41303917402967	8.08953912343931	5.98909150221834e-16	6.51975171542067e-15	6.08650299086182e-15	"crovir-transcript-11798"	"NP_001265319"	"Nonvenom"	"SLC38A1"
"747"	"CHAC1_crovir-transcript-7303"	101.112970045133	5.57798938117959	0.689632835316516	8.08834657447756	6.04801080436307e-16	6.57845927672593e-15	6.12060422149244e-15	"crovir-transcript-7303"	"XP_024305813"	"Nonvenom"	"CHAC1"
"748"	"PIP4K2C_crovir-transcript-14612"	154.040632797528	1.75684831802081	0.217244428695754	8.08696604358602	6.1169311269898e-16	6.64793924543335e-15	6.15614678271487e-15	"crovir-transcript-14612"	"NP_001139730"	"Nonvenom"	"PIP4K2C"
"749"	"PPP1R15B_crovir-transcript-6272"	1685.023411542	1.39098741236953	0.170613120091598	8.15287482945475	3.55373386148564e-16	3.93027462214473e-15	6.20936959937075e-15	"crovir-transcript-6272"	"NP_116222"	"Nonvenom"	"PPP1R15B"
"750"	"SPATA2_crovir-transcript-6568"	226.406009283075	1.19568478225231	0.147221723011681	8.12166002266826	4.59849986427358e-16	5.05604868312916e-15	6.32650585624026e-15	"crovir-transcript-6568"	"NP_001129245"	"Nonvenom"	"SPATA2"
"751"	"POMK_crovir-transcript-2454"	418.025425825709	1.51203252504018	0.186375501435689	8.11282874300904	4.94547486539137e-16	5.42849251877222e-15	6.78133638668296e-15	"crovir-transcript-2454"	"NP_001264900"	"Nonvenom"	"POMK"
"752"	"FBXO3_crovir-transcript-7576"	362.297587121554	1.15264526120658	0.142142014550285	8.10911020821936	5.09917818710424e-16	5.59255125129743e-15	6.98929059072452e-15	"crovir-transcript-7576"	"XP_011518282"	"Nonvenom"	"FBXO3"
"753"	"CPTP_crovir-transcript-1064"	77.6592556791974	2.2238991800966	0.275742819506285	8.06512091258972	7.31634189755477e-16	7.88841579156267e-15	7.35565461517878e-15	"crovir-transcript-1064"	"NP_001025056"	"Nonvenom"	"CPTP"
"754"	"TMEM267_crovir-transcript-15818"	152.386773019793	4.71767779234962	0.585069150609125	8.06345333271797	7.41688510430583e-16	7.98830035376337e-15	7.43409555666682e-15	"crovir-transcript-15818"	"NP_071928"	"Nonvenom"	"TMEM267"
"755"	"ZYG11B_crovir-transcript-6020"	1085.67458764321	1.31648597563109	0.162402130644005	8.10633438373358	5.21697465880021e-16	5.71698893823467e-15	9.00325761078704e-15	"crovir-transcript-6020"	"NP_078922"	"Nonvenom"	"ZYG11B"
"756"	"MRM2_crovir-transcript-287"	102.974790531871	1.51281345137164	0.188007183299262	8.04657260868385	8.51448802217758e-16	9.11831808256434e-15	9.03215227746173e-15	"crovir-transcript-287"	"NP_037525"	"Nonvenom"	"MRM2"
"757"	"RPN1_crovir-transcript-13451"	10346.3042107118	2.56909272514638	0.31693698140069	8.10600490290651	5.23113351304555e-16	5.72774361316275e-15	9.49383109741154e-15	"crovir-transcript-13451"	"NP_002941"	"Nonvenom"	"RPN1"
"758"	"IMP4_crovir-transcript-14770"	347.712162071839	1.28366913059306	0.159198706503351	8.06331382200043	7.4253580563463e-16	7.99089757198476e-15	1.00569239672759e-14	"crovir-transcript-14770"	"XP_024308987"	"Nonvenom"	"XP_024308987"
"759"	"PCYOX1L_crovir-transcript-13983"	261.220465414141	2.10095367984069	0.260664228297056	8.05999999910391	7.62944494323336e-16	8.20383137737727e-15	1.03728308922519e-14	"crovir-transcript-13983"	"NP_076933"	"Nonvenom"	"PCYOX1L"
"760"	"43165_crovir-transcript-5446"	1863.4286839878	1.24461210103922	0.153835082313191	8.09056089368046	5.93905989140796e-16	6.47063029325877e-15	1.07171342068321e-14	"crovir-transcript-5446"	"NP_005876"	"Nonvenom"	"MARCHF6"
"761"	"MINDY3_crovir-transcript-1901"	475.362356943544	1.44350649878604	0.179297321878665	8.05090942609225	8.21810728582177e-16	8.8224192466603e-15	1.10743725559461e-14	"crovir-transcript-1901"	"NP_079224"	"Nonvenom"	"MINDY3"
"762"	"GMPPA_crovir-transcript-8030"	837.924599491463	1.75243136599214	0.217102876039713	8.07189383189737	6.92160508341338e-16	7.48250625335133e-15	1.12435790083355e-14	"crovir-transcript-8030"	"NP_037467"	"Nonvenom"	"GMPPA"
"763"	"LOC103057247_crovir-transcript-15216"	333.863024682453	1.36817244699428	0.17032918649009	8.0325191189349	9.54913507055525e-16	1.01849714915154e-14	1.19444249552225e-14	"crovir-transcript-15216"	"NA"	"Nonvenom"	NA
"764"	"ZNF207_crovir-transcript-14504"	1033.24097935247	1.17788872311972	0.146475140052368	8.04156065458343	8.87014214925084e-16	9.48378620872456e-15	1.2955345515201e-14	"crovir-transcript-14504"	"NP_001091977"	"Nonvenom"	"ZNF207"
"765"	"FNDC3A_crovir-transcript-85"	2201.39586013805	2.61953178023644	0.326085073702908	8.03327717668877	9.49029343888441e-16	1.01386173747823e-14	1.49730371907115e-14	"crovir-transcript-85"	"NP_001073141"	"Nonvenom"	"FNDC3A"
"766"	"BIVM_crovir-transcript-3296"	390.608139686221	1.89783318116863	0.237140072229058	8.00300498911663	1.21419018776688e-15	1.28464440171194e-14	1.50897308171166e-14	"crovir-transcript-3296"	"NP_060163"	"Nonvenom"	"BIVM"
"767"	"ZBTB10_crovir-transcript-5015"	1035.99837578649	2.11491501034002	0.263305591219662	8.03216901146494	9.57643215103157e-16	1.02058290256305e-14	1.54184627015294e-14	"crovir-transcript-5015"	"NP_001099009"	"Nonvenom"	"ZBTB10"
"768"	"SMU1_crovir-transcript-15187"	1015.11628393319	1.20793637874758	0.150420957178191	8.03037290420006	9.7176839017245e-16	1.03479989399381e-14	1.56207500722226e-14	"crovir-transcript-15187"	"NP_060695"	"Nonvenom"	"SMU1"
"769"	"UBQLN1_crovir-transcript-15483"	1730.30457837519	1.12312463211996	0.140220796422011	8.00968658557453	1.1500113880034e-15	1.21869775948946e-14	1.81545908719582e-14	"crovir-transcript-15483"	"NP_038466"	"Nonvenom"	"UBQLN1"
"770"	"USE1_crovir-transcript-6842"	407.862597211384	0.773080238006067	0.0968136595186035	7.98523929216325	1.40249975055358e-15	1.4755909187189e-14	1.85644594553638e-14	"crovir-transcript-6842"	"NP_060937"	"Nonvenom"	"USE1"
"771"	"TXN_crovir-transcript-12148"	510.765447859703	1.45913722594605	0.18292266468155	7.97679843821577	1.50177770919411e-15	1.57501476056531e-14	1.98214833191416e-14	"crovir-transcript-12148"	"XP_005261565"	"Nonvenom"	"XP_005261565"
