X1,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,IHW_pvalue,type,genesymb
NCOR2_crovir-transcript-4107,30.2104309186094,-1.93199210988123,0.369688294858342,-5.22600292395389,1.73213620739387e-7,5.62730950136089e-6,7.23149463762891e-6,Nonvenom,NCOR2
KIF22_crovir-transcript-2974,66.5268389216014,-2.86507451748399,0.558167603810133,-5.13300037108313,2.8515934450653e-7,8.75237097271814e-6,7.26627400060043e-6,Nonvenom,KIF22
SRSF1_crovir-transcript-10091,2055.06760566072,0.613274823102437,0.118967604768341,5.15497327441896,2.53667105238611e-7,7.92859980591773e-6,7.28977705610784e-6,Nonvenom,SRSF1
ZNHIT1_crovir-transcript-7709,120.782521979916,1.51063510850214,0.295586099561649,5.11064326347684,3.21063734706445e-7,9.69068801093366e-6,7.31448222293447e-6,Nonvenom,ZNHIT1
LAD1_crovir-transcript-6380,315.589522229997,1.20476426669136,0.232212058373667,5.18820717205263,2.12328313714339e-7,6.70002501888069e-6,7.32948943301302e-6,Nonvenom,LAD1
SNUPN_crovir-transcript-11098,132.001136306243,0.977674804438102,0.190745309462071,5.12555096214571,2.96668904408846e-7,9.07903213260484e-6,7.4887387958989e-6,Nonvenom,SNUPN
DYNLT3_crovir-transcript-3582,180.108847528791,-1.45451332955442,0.279812981718465,-5.19816243199855,2.01268221910684e-7,6.40327337244154e-6,7.57473095396162e-6,Nonvenom,DYNLT3
LOC103062859_crovir-transcript-6260,16.1803626732991,-7.32362969761063,1.40701258454265,-5.20509182225345,1.93900704678633e-7,6.22275010878629e-6,7.84973590333143e-6,Nonvenom,LOC103062859
LOC103050255_crovir-transcript-12209,72.8913171813069,-1.82379546595064,0.356856625466416,-5.11072328716587,3.20927755749504e-7,9.69068801093366e-6,8.01680180044851e-6,Nonvenom,LOC103050255
SLC25A5_crovir-transcript-563,22591.7125517405,1.53253571010055,0.298571879513458,5.13288697046054,2.85331275077241e-7,8.75237097271814e-6,8.01680180044851e-6,Nonvenom,SLC25A5
MED6_crovir-transcript-7459,116.755499993692,-1.05126534291511,0.206719607228716,-5.085465075173,3.66726313229783e-7,1.09685262392309e-5,8.01680180044851e-6,Nonvenom,MED6
LOC103060021_crovir-transcript-2955,147.049229746293,-1.03101739990773,0.201387961351638,-5.11955825456466,3.06252160734085e-7,9.32902078541012e-6,8.12071683313451e-6,Nonvenom,LOC103060021
DCTD_crovir-transcript-4600,28.9604014874537,-2.37904411215251,0.457686428007528,-5.1979782806961,2.01467661073786e-7,6.40327337244154e-6,8.17850821988807e-6,Nonvenom,DCTD
TKTL1_crovir-transcript-14862,84.0706796928408,1.83696801779388,0.363991923995398,5.0467274043616,4.49441878369343e-7,1.31858243208927e-5,8.45349804843821e-6,Nonvenom,TKTL1
TCF3_crovir-transcript-6768,464.501626135785,-0.799322622185409,0.156204751858366,-5.11714664679453,3.10192445736283e-7,9.4272773254875e-6,8.51609725544311e-6,Nonvenom,TCF3
LOC103060504_crovir-transcript-9292,109.590062525664,-4.93845055876881,0.974301251703243,-5.06871006286358,4.00520789509339e-7,1.18983540847482e-5,8.87411172487597e-6,Nonvenom,LOC103060504
FBXL16_crovir-transcript-537,291.37961298053,0.747031943721453,0.145277775164381,5.1420937777729,2.71693434082748e-7,8.43208563659165e-6,9.12179786220479e-6,Nonvenom,FBXL16
B2M_crovir-transcript-5274,4299.16655668278,-3.22254900871952,0.631486263381493,-5.10311814458697,3.34102276542566e-7,1.00382893567117e-5,9.27322643933511e-6,Nonvenom,B2M
KYAT1_crovir-transcript-1391,616.038360660104,0.72869071675407,0.143138046973742,5.09082478181181,3.56509355817917e-7,1.0687178189178e-5,9.66125857827033e-6,Nonvenom,KYAT1
MYORG_crovir-transcript-4164,86.1164906231583,2.38264863663116,0.474996457129027,5.01613980666795,5.27199722359843e-7,1.50840875009248e-5,9.78112389792685e-6,Nonvenom,MYORG
CACNA1E_crovir-transcript-5592,49.4783473453435,-1.53438974654185,0.305286144239008,-5.02607070611294,5.00631369926046e-7,1.44809819502731e-5,9.9863368732452e-6,Nonvenom,CACNA1E
RALGAPB_crovir-transcript-6448,648.32957424184,0.518979342157597,0.102241811732015,5.07599907871243,3.8546515904432e-7,1.14769423200781e-5,1.01390815475378e-5,Nonvenom,RALGAPB
STAT6_crovir-transcript-14591,168.178706282433,-1.74099901932213,0.335472311283714,-5.18969512762484,2.10638670048971e-7,6.66264762097345e-6,1.09579511405216e-5,Nonvenom,STAT6
NCF1_crovir-transcript-10017,117.746085005838,-3.58331290611244,0.713086121882285,-5.02507733098748,5.03229718757001e-7,1.45097409120894e-5,1.12308639197671e-5,Nonvenom,NCF1
PFDN5_crovir-transcript-14631,1428.48120275717,0.992220090305649,0.196052144359614,5.06100095740673,4.17061121128506e-7,1.2334161855796e-5,1.13941202294325e-5,Nonvenom,PFDN5
CUL2_crovir-transcript-1812,708.341750407728,0.697300947820374,0.137862670756135,5.05793877338868,4.238124513096e-7,1.25057857556457e-5,1.1433132451379e-5,Nonvenom,CUL2
KIAA0355_crovir-transcript-16013,335.243839631122,-0.765978462301297,0.151782575197595,-5.04655070784062,4.49857539378446e-7,1.31858243208927e-5,1.18230255137533e-5,Nonvenom,KIAA0355
NMI_crovir-transcript-8186,183.338230642701,-1.53343148704119,0.303415899610283,-5.05389298652701,4.32894223267345e-7,1.27452562609292e-5,1.18230255137533e-5,Nonvenom,NMI
RBX1_crovir-transcript-12076,964.801837330223,0.500034360383284,0.0991626763371676,5.04256620387185,4.59329758393424e-7,1.33842826115769e-5,1.18940369020638e-5,Nonvenom,RBX1
PRTFDC1_crovir-transcript-1861,246.094824287176,-1.09871658707254,0.217770099832261,-5.045305062168,4.52798336529699e-7,1.32425943654695e-5,1.23117973412869e-5,Nonvenom,PRTFDC1
UBR3_crovir-transcript-8288,81.0168582359059,-2.2231806251667,0.446339486372987,-4.98091854528166,6.32831743109264e-7,1.73896889408567e-5,1.23441230665252e-5,Nonvenom,UBR3
NHSL1_crovir-transcript-9226,241.723000760937,-1.9578719886622,0.385530362026526,-5.07838598851389,3.80654747527658e-7,1.13593577373073e-5,1.2356869500789e-5,Nonvenom,NHSL1
LOC103065553_crovir-transcript-12516,698.004157599526,1.37115732169737,0.27203913733884,5.04029433084666,4.6481641733366e-7,1.35042478956629e-5,1.2459440529681e-5,Nonvenom,LOC103065553
GPR4_crovir-transcript-1257,515.186911449951,1.78738954307639,0.352865790486612,5.06535229899029,4.07645745441294e-7,1.2082803106451e-5,1.31744031277814e-5,Nonvenom,GPR4
PLPP5_crovir-transcript-12830,298.179146231263,-0.696373063313107,0.138585836384446,-5.02485016853617,5.03825726894386e-7,1.45097409120894e-5,1.31744031277814e-5,Nonvenom,PLPP5
FAM213A_crovir-transcript-10189,991.660362544563,1.49716348466517,0.298263162856362,5.01960574120975,5.17776378263587e-7,1.48466748462972e-5,1.37879267885297e-5,Nonvenom,FAM213A
UBAP2L_crovir-transcript-12573,1945.02855374015,0.763052842693749,0.152001495962717,5.02003508492385,5.16620427220599e-7,1.48458026907183e-5,1.38392137872761e-5,Nonvenom,UBAP2L
SAMD8_crovir-transcript-10106,482.86022532537,0.74529762347941,0.148758901664285,5.01010437117487,5.44005240695899e-7,1.54642869068511e-5,1.41868599909092e-5,Nonvenom,SAMD8
RHEB_crovir-transcript-1761,793.348522025231,0.603610991532158,0.120575471024723,5.00608445815975,5.5548391437178e-7,1.57228172329695e-5,1.43988930682653e-5,Nonvenom,RHEB
DEGS1_crovir-transcript-9600,1133.40531214449,0.973851692025137,0.194466075917237,5.00782302225092,5.50491154207452e-7,1.56150071483791e-5,1.43995349214813e-5,Nonvenom,DEGS1
STAMBP_crovir-transcript-12968,270.490113184871,0.791163429668136,0.154488159272303,5.12119138058742,3.03611315962746e-7,9.26998439247367e-6,1.44311526090834e-5,Nonvenom,STAMBP
PLPP1_crovir-transcript-15791,307.522780704111,1.54306152427285,0.306015850486369,5.04242352747536,4.59672480897979e-7,1.33842826115769e-5,1.45996661603171e-5,Nonvenom,PLPP1
PICK1_crovir-transcript-12120,397.094886997963,0.566646445295729,0.113285943646493,5.00191309756789,5.67641788225311e-7,1.59641688415605e-5,1.46437485768007e-5,Nonvenom,PICK1
LOC103049782_crovir-transcript-8210,505.615909646114,-1.47491407610971,0.295229287760679,-4.99582574377009,5.85845435473877e-7,1.64061598596612e-5,1.50808556287676e-5,Nonvenom,LOC103049782
LSM11_crovir-transcript-13780,121.315841743926,-0.84529956417775,0.170839102229822,-4.94792792249988,7.50076719492549e-7,2.01696318355715e-5,1.51989117663833e-5,Nonvenom,LSM11
UBALD2_crovir-transcript-14191,332.289877489658,-0.830009270966406,0.166333748234769,-4.99002325009175,6.03720255649922e-7,1.67643582568894e-5,1.52325887320208e-5,Nonvenom,UBALD2
LOC103055664_crovir-transcript-5455,5195.36395944847,0.830255430066009,0.166206105030868,4.99533654261263,5.8733252735617e-7,1.64129577030252e-5,1.52325887320208e-5,Nonvenom,LOC103055664
CUL2_crovir-transcript-1810,253.975778354751,0.908926241065963,0.178040346637425,5.10517002596591,3.30497220571383e-7,9.9526446103574e-6,1.54615053821146e-5,Nonvenom,CUL2
SORBS2_crovir-transcript-4578,533.386177933769,1.77334154045086,0.355352541856987,4.99037246556281,6.02629777963179e-7,1.67643582568894e-5,1.54615053821146e-5,Nonvenom,SORBS2
FLT1_crovir-transcript-3942,42.0477522167582,1.98333121690777,0.399390571208487,4.96589393912468,6.83853231217467e-7,1.86364134705752e-5,1.56497183634209e-5,Nonvenom,FLT1
SCAMP3_crovir-transcript-12509,187.52596459589,0.947642029420887,0.190037675092572,4.98660083564623,6.14508409031004e-7,1.6992381373415e-5,1.59391250883057e-5,Nonvenom,SCAMP3
PPP1R11_crovir-transcript-13188,1179.16886635865,0.56275512392016,0.112883499514248,4.98527354610521,6.18742103652248e-7,1.70736576300693e-5,1.59391250883057e-5,Nonvenom,PPP1R11
VWA5A_crovir-transcript-2765,64.8154554930302,-2.17584766552416,0.442072270188812,-4.9219275042853,8.56959610946408e-7,2.24271771198078e-5,1.59401511193121e-5,Nonvenom,VWA5A
CNOT9_crovir-transcript-7996,411.495560595789,0.503003278701193,0.100501608777075,5.00492763072994,5.58830218361416e-7,1.57836629126062e-5,1.6232703196523e-5,Nonvenom,CNOT9
TRAPPC12_crovir-transcript-8841,716.175169852725,0.843227143637351,0.169572789570833,4.97265596544971,6.60418007728495e-7,1.80350176437657e-5,1.65435003497109e-5,Nonvenom,TRAPPC12
LOC103060682_crovir-transcript-9150,137.766764104742,-9.4970170630384,1.92475440179833,-4.93414487280308,8.05026722867193e-7,2.13218925193138e-5,1.67609570475922e-5,Nonvenom,LOC103060682
RBP7_crovir-transcript-7101,69.9510659707543,-1.38170254491648,0.281459611227801,-4.90906151290812,9.15132726972799e-7,2.37143431606507e-5,1.6879773410285e-5,Nonvenom,RBP7
CLDN12_crovir-transcript-1879,145.347111485668,-1.53070514612725,0.309498105073999,-4.94576580932947,7.58450980892317e-7,2.03332691828652e-5,1.70669742802738e-5,Nonvenom,CLDN12
PROSER3_crovir-transcript-864,59.4930834516133,-1.41067161528712,0.286023971349782,-4.93200485480286,8.13898934400071e-7,2.15136812519778e-5,1.82765312182265e-5,Nonvenom,PROSER3
LOC103051387_crovir-transcript-1445,83.9171438022376,-1.88897903873705,0.387347011391259,-4.87670998661454,1.07869848218617e-6,2.75335318545569e-5,1.83487789218966e-5,Nonvenom,LOC103051387
CNDP2_crovir-transcript-5254,2512.96093266443,0.860632737200354,0.173732693193098,4.95377537400971,7.27872271997689e-7,1.97543935548344e-5,1.8400265405269e-5,Nonvenom,CNDP2
CERK_crovir-transcript-11705,167.171931496606,1.27475134399025,0.255515579652214,4.98893783981914,6.07121768780358e-7,1.68233952315398e-5,1.84286621089787e-5,Nonvenom,CERK
EEPD1_crovir-transcript-2228,318.319017483649,2.71141745849555,0.547976313029697,4.94805595428833,7.49583632462273e-7,2.01696318355715e-5,1.84286621089787e-5,Nonvenom,EEPD1
INCENP_crovir-transcript-9205,24.509688465548,-4.62716128982489,0.936388285724689,-4.94149847917399,7.75244213370669e-7,2.06985105775373e-5,1.84286621089787e-5,Nonvenom,INCENP
EXPH5_crovir-transcript-3995,141.542383076773,-2.16203150965765,0.441292328673577,-4.8993181371546,9.61698188962106e-7,2.47267039228269e-5,1.86850925443832e-5,Nonvenom,EXPH5
LOC103067319_crovir-transcript-13813,199.961407462622,-1.64421819106019,0.328829679566059,-5.00021224735549,5.72672373949657e-7,1.60713800263744e-5,1.89414421843853e-5,Nonvenom,LOC103067319
TUBB4B_crovir-transcript-14947,1459.03927602127,-0.50460098332928,0.102122959663567,-4.94111201821446,7.76782618338206e-7,2.06985105775373e-5,1.91945848357494e-5,Nonvenom,TUBB4B
UCHL5_crovir-transcript-5696,912.20117321987,0.659223953447788,0.133414820781174,4.94115983207775,7.76592123953673e-7,2.06985105775373e-5,1.9326671191547e-5,Nonvenom,UCHL5
uknown_crovir-transcript-4830,195.225999678866,-1.92071042880337,0.384654199995191,-4.99334318675679,5.93429713675117e-7,1.65482831360989e-5,1.95078307515559e-5,Nonvenom,uknown
ALYREF_crovir-transcript-14291,5156.34065304781,0.381159928249664,0.0770153111098831,4.9491448227202,7.45402690862589e-7,2.01472571567163e-5,1.95172314696471e-5,Nonvenom,ALYREF
LOC103048895_crovir-transcript-14554,111.273364379882,-1.15305431460818,0.234685174194476,-4.91319623647245,8.96035125774525e-7,2.33571211639644e-5,1.96301881512632e-5,Nonvenom,LOC103048895
SPTLC1_crovir-transcript-15528,365.547452480103,0.601722507007971,0.122115296713035,4.92749494293077,8.32905786166394e-7,2.19281982425843e-5,2.02229656698122e-5,Nonvenom,SPTLC1
ELF3_crovir-transcript-6386,935.346208988351,-3.19931585765555,0.650078655265495,-4.92142886363333,8.59146307088243e-7,2.24398807732553e-5,2.02655031744109e-5,Nonvenom,ELF3
LOC103051738_crovir-transcript-5010,211.375940451672,1.20216200085379,0.241483500731451,4.97823659675489,6.41661906661206e-7,1.75956768167595e-5,2.08803045811831e-5,Nonvenom,LOC103051738
ERICH2_crovir-transcript-8281,21.7315514316276,-2.02181397017888,0.403425319635399,-5.01161893360119,5.39740075855963e-7,1.53761805627217e-5,2.09905565875336e-5,Nonvenom,ERICH2
EIF4G3_crovir-transcript-7094,2064.14961673933,1.07223919921799,0.217479608635766,4.93029763086328,8.21044302804698e-7,2.16591487079879e-5,2.12382609146209e-5,Nonvenom,EIF4G3
HUS1_crovir-transcript-2303,384.970249354434,-0.593654477359164,0.120881471518096,-4.91104608426522,9.05917918608297e-7,2.3568160446634e-5,2.17653367464004e-5,Nonvenom,HUS1
LOC103067498_crovir-transcript-3181,22.6596511938956,-3.6662268522886,0.732735502766437,-5.00347920695366,5.63047417905771e-7,1.58687936798656e-5,2.17653367464004e-5,Nonvenom,LOC103067498
EXOC7_crovir-transcript-14189,1125.81396194418,0.544095407004933,0.110847926905995,4.90848518499003,9.17825612084919e-7,2.37374898498041e-5,2.23669165999986e-5,Nonvenom,EXOC7
TMEM128_crovir-transcript-14332,76.3879705573395,1.04972980401949,0.217556593231692,4.82508844446538,1.39941152806351e-6,3.46959361939054e-5,2.28538776549329e-5,Nonvenom,TMEM128
SRP54_crovir-transcript-7264,2892.665369838,0.565657677926895,0.115379396217497,4.90258829973939,9.4582076948168e-7,2.44136515645076e-5,2.28686562119282e-5,Nonvenom,SRP54
TMEM230_crovir-transcript-13015,1870.63826666932,0.346225895151049,0.0706654219202595,4.89950934619393,9.60762803212491e-7,2.47267039228269e-5,2.32736310716026e-5,Nonvenom,TMEM230
DIS3L2_crovir-transcript-14521,259.21512080886,1.26619964455899,0.252564169619724,5.01337797228107,5.34826905630716e-7,1.52691923923574e-5,2.45107689762989e-5,Nonvenom,DIS3L2
LOC103060682_crovir-transcript-9158,50.028138521806,-8.66812758465548,1.80228978068932,-4.8095082586221,1.51302045190382e-6,3.72327234339765e-5,2.45135154433366e-5,Nonvenom,LOC103060682
CCDC71_crovir-transcript-13264,67.1854069519449,-1.81132404349138,0.37183265758435,-4.87134200438131,1.1084278066519e-6,2.8169870461924e-5,2.51016664712943e-5,Nonvenom,CCDC71
INSRR_crovir-transcript-14646,137.99810376203,-2.37978278843064,0.49190629213614,-4.83787832454076,1.31232433117087e-6,3.2598037529461e-5,2.51016664712943e-5,Nonvenom,INSRR
NDUFB10_crovir-transcript-443,1898.78757082402,0.757790080458976,0.155392619533283,4.87661565095546,1.07921425085716e-6,2.75335318545569e-5,2.6064492985988e-5,Nonvenom,NDUFB10
TMEM42_crovir-transcript-2176,209.441800718469,0.853009547496435,0.173153627481948,4.92631635791382,8.37942911197845e-7,2.20168665312741e-5,2.64654952953398e-5,Nonvenom,TMEM42
BCKDHB_crovir-transcript-8923,1948.87783206963,1.5337559992695,0.314822608778114,4.87181020836558,1.10580369789124e-6,2.81574339289294e-5,2.64654952953398e-5,Nonvenom,BCKDHB
SCFD2_crovir-transcript-4737,1807.19966373266,0.83341403466104,0.171289558857361,4.86552735742086,1.14152018972568e-6,2.87890082265425e-5,2.69377763617002e-5,Nonvenom,SCFD2
ABCG1_crovir-transcript-3651,30.8367928497177,-2.4683227444717,0.500032692849502,-4.93632272403158,7.96093330435049e-7,2.11703044928191e-5,2.71086199288329e-5,Nonvenom,ABCG1
NCAPG2_crovir-transcript-1793,27.0218899286655,-2.41569851438348,0.487710711839104,-4.95313811188222,7.30261041895972e-7,1.97785280135685e-5,2.74053894891776e-5,Nonvenom,NCAPG2
RGS17_crovir-transcript-9264,62.1540204756499,-4.43329561905049,0.923800580136822,-4.79897470771655,1.59479930235999e-6,3.89544496261635e-5,2.74053894891776e-5,Nonvenom,RGS17
IRAK2_crovir-transcript-13409,544.448614274841,2.01480855559882,0.414612781566298,4.85949455775919,1.17685817052658e-6,2.95671605128486e-5,2.75559852667232e-5,Nonvenom,IRAK2
COQ8B_crovir-transcript-1240,939.267776357678,0.834075900483882,0.171616341932619,4.86011932832923,1.17315019136889e-6,2.95302500460987e-5,2.76260462871957e-5,Nonvenom,COQ8B
NUP214_crovir-transcript-1412,598.676174049644,0.683542704808211,0.140762593255053,4.85599681706399,1.19782625274725e-6,3.00367457675595e-5,2.76260462871957e-5,Nonvenom,NUP214
LOC103049101_crovir-transcript-7306,8.80293725306591,-5.22533729163804,1.03793816162487,-5.03434355227664,4.79489081367219e-7,1.38999142488651e-5,2.77309743702487e-5,Nonvenom,LOC103049101
MSH6_crovir-transcript-9733,435.13627853802,0.866695410060609,0.178536577948854,4.85444170610739,1.20726375486231e-6,3.02159562175216e-5,2.77364104377719e-5,Nonvenom,MSH6
PCYOX1L_crovir-transcript-13983,261.220465414141,-1.39058616508641,0.279600763934324,-4.97347054964786,6.57647686453008e-7,1.79966244487867e-5,2.77725011690786e-5,Nonvenom,PCYOX1L
RIN2_crovir-transcript-5500,284.90133520787,-1.02344994138141,0.205466949550829,-4.98109279190045,6.32262115890169e-7,1.73896889408567e-5,2.80306818941429e-5,Nonvenom,RIN2
DDX43_crovir-transcript-8908,18.5523417928515,3.16660369826775,0.643341620426928,4.9221185101725,8.56123410586458e-7,2.24271771198078e-5,2.88951098203589e-5,Nonvenom,DDX43
PTBP1_crovir-transcript-6834,726.017126017236,-0.764891133885152,0.15791233702262,-4.84377059010649,1.27398019878757e-6,3.17652151644764e-5,2.90453383520008e-5,Nonvenom,PTBP1
CIAPIN1_crovir-transcript-16050,619.169408242961,0.54401390489218,0.112193995836751,4.84886825569304,1.24167848506098e-6,3.101844548855e-5,2.90725543551106e-5,Nonvenom,CIAPIN1
LOC107326669_crovir-transcript-5702,474.09119845225,-3.04091331738977,0.624677383605801,-4.86797408901988,1.1274810846489e-6,2.85989913586903e-5,2.96315613872696e-5,Nonvenom,LOC107326669
CALR_crovir-transcript-14987,77396.9098008876,0.964213815790019,0.199173979799035,4.84106315876655,1.29146314334931e-6,3.21403752090139e-5,2.9801065269906e-5,Nonvenom,CALR
EFCAB12_crovir-transcript-13413,29.1441404379184,1.84006388482187,0.374786848933246,4.90962767252702,9.12494761091951e-7,2.3692531296856e-5,3.00713354208681e-5,Nonvenom,EFCAB12
PIK3CG_crovir-transcript-10032,199.580654787269,-1.41532887222394,0.289534357677271,-4.88829333961648,1.01713895553123e-6,2.60506074241882e-5,3.10300257606478e-5,Nonvenom,PIK3CG
POLI_crovir-transcript-15902,199.843906269514,-1.11518685340898,0.224920419963885,-4.95813965485235,7.11713971472013e-7,1.93556851210636e-5,3.10759236067274e-5,Nonvenom,POLI
LOC103062212_crovir-transcript-16073,288.966750633152,0.743438035299039,0.150258238315835,4.94773560259883,7.50817985691098e-7,2.01696318355715e-5,3.11088415310358e-5,Nonvenom,LOC103062212
SLC39A8_crovir-transcript-4378,70.6974471360664,-3.42943792719088,0.712386820494263,-4.81401091167224,1.47930724839917e-6,3.6539443083118e-5,3.19865179979563e-5,Nonvenom,SLC39A8
CETN2_crovir-transcript-119,642.959431947957,0.905272771387977,0.187700485714281,4.82296445820598,1.41440181455688e-6,3.5001801001886e-5,3.19996067988541e-5,Nonvenom,CETN2
NETO1_crovir-transcript-5248,23.2947458798408,-2.82249195858791,0.576220027085157,-4.89828854589739,9.66749990993235e-7,2.48082342046708e-5,3.19996067988541e-5,Nonvenom,NETO1
SSBP3_crovir-transcript-7398,414.86072631774,-0.637556916842425,0.132454185172921,-4.8134146611531,1.48372976885576e-6,3.65801787873037e-5,3.27602828341995e-5,Nonvenom,SSBP3
LOC103051323_crovir-transcript-13054,108.203981804811,-1.08446298363069,0.226246474780099,-4.79328124199387,1.6407535507081e-6,3.9929039361328e-5,3.30562893117703e-5,Nonvenom,LOC103051323
HDAC9_crovir-transcript-1995,52.8379529737363,-2.45135480874367,0.510236343043909,-4.80435163461634,1.55253773192703e-6,3.80631462530066e-5,3.32568013262746e-5,Nonvenom,HDAC9
NIN_crovir-transcript-6976,149.063127331184,-1.50659215651827,0.316006619531982,-4.7675968267677,1.86436400444721e-6,4.45394476734481e-5,3.44796873245861e-5,Nonvenom,NIN
SAP30L_crovir-transcript-13800,294.533810652376,0.861026121457474,0.174490852641832,4.93450578309027,8.03539649139805e-7,2.13218925193138e-5,3.44984244462344e-5,Nonvenom,SAP30L
ZGRF1_crovir-transcript-4424,44.4632943807232,-1.76583408092281,0.369466649472487,-4.77941401055822,1.75806842473327e-6,4.23929113751954e-5,3.51569781355626e-5,Nonvenom,ZGRF1
AATK_crovir-transcript-14363,107.886051882986,1.50425804872475,0.313986795085129,4.79083220145263,1.66090985714931e-6,4.02709577496313e-5,3.53146905156073e-5,Nonvenom,AATK
LOC103053910_crovir-transcript-8304,21.8822460672147,4.28063871703717,0.879434109347474,4.86749225614337,1.13023259051878e-6,2.86137579058402e-5,3.62830269499485e-5,Nonvenom,LOC103053910
GDPD1_crovir-transcript-5200,117.806806923861,1.17768833015959,0.247999154788073,4.7487594510795,2.04668201995881e-6,4.81207412535769e-5,3.65622028096323e-5,Nonvenom,GDPD1
FAM118A_crovir-transcript-11670,37.0463788609795,-2.29756126327038,0.472112166522501,-4.86655804741028,1.1355858077595e-6,2.8694208437448e-5,3.68450038361918e-5,Nonvenom,FAM118A
RABL6_crovir-transcript-2382,1359.52204356887,0.63435239691247,0.13237848441068,4.79195996038531,1.6515986887308e-6,4.01189442069232e-5,3.72486855550866e-5,Nonvenom,RABL6
GLB1_crovir-transcript-2193,721.916838626859,0.893366415745775,0.187131593384921,4.77400100958987,1.80601475034502e-6,4.33904090292365e-5,3.86137520337746e-5,Nonvenom,GLB1
LOC103063318_crovir-transcript-10305,1182.10277314927,1.14147414188551,0.239055393771929,4.77493573298973,1.79764652980566e-6,4.32681710367456e-5,3.97018463334356e-5,Nonvenom,LOC103063318
CPNE9_crovir-transcript-11694,432.233208421577,0.624044938721892,0.129763953459378,4.80907772987393,1.51628241321997e-6,3.72435102986432e-5,4.07441995312742e-5,Nonvenom,CPNE9
CACYBP_crovir-transcript-5660,1653.11553881148,0.574697140970479,0.120424795800227,4.77224924610913,1.82179853667115e-6,4.369004127035e-5,4.07441995312742e-5,Nonvenom,CACYBP
RAB3GAP1_crovir-transcript-8178,1100.78458873485,0.641509145337503,0.134164833494507,4.78149995515606,1.73992042255374e-6,4.20321435411792e-5,4.07441995312742e-5,Nonvenom,RAB3GAP1
ATP6V0E1_crovir-transcript-13971,3283.18990558686,0.740232553394201,0.155258936348572,4.76772912917749,1.86314046347385e-6,4.45394476734481e-5,4.10935184135476e-5,Nonvenom,ATP6V0E1
LOC103057763_crovir-transcript-5552,86.9575086813443,-1.66721228384863,0.355399715398388,-4.69109065543218,2.71752519816829e-6,6.11675040338561e-5,4.10935184135476e-5,Nonvenom,LOC103057763
LOC103066673_crovir-transcript-9686,482.787615713672,-1.01240992182907,0.212698512059754,-4.75983546864046,1.93750837889001e-6,4.61294864937893e-5,4.18523609845906e-5,Nonvenom,LOC103066673
PPT1_crovir-transcript-1003,302.405960763615,-1.21044087588302,0.254521907582521,-4.75574337541287,1.97717503110126e-6,4.68203566610874e-5,4.21554835537492e-5,Nonvenom,PPT1
CCL28_crovir-transcript-15820,91.9852032388107,-10.6097347634911,2.24773518615435,-4.72018893900189,2.35625678179476e-6,5.39566440136682e-5,4.22395952445958e-5,Nonvenom,CCL28
NOLC1_crovir-transcript-10213,1093.57434406305,0.854550165319632,0.179253398258505,4.76727456004638,1.86734757872758e-6,4.45394476734481e-5,4.31707426135997e-5,Nonvenom,NOLC1
PPP2CA_crovir-transcript-13909,309.172709532136,0.533291570614249,0.112230580291431,4.75174920444537,2.01664411612015e-6,4.75841429188278e-5,4.31707426135997e-5,Nonvenom,PPP2CA
SEMA4D_crovir-transcript-15518,199.739701011657,-1.6075539492191,0.335281101142594,-4.794645280455,1.62962928534791e-6,3.9731627123362e-5,4.31707426135997e-5,Nonvenom,SEMA4D
ZFYVE1_crovir-transcript-7387,375.42115076921,-1.00050679307699,0.210629773947868,-4.75007295656414,2.03343274114038e-6,4.78946033136458e-5,4.34521293849548e-5,Nonvenom,ZFYVE1
LOC103056210_crovir-transcript-2818,456.676794650867,1.2353170210169,0.260255265566691,4.74655918421887,2.06906202001482e-6,4.85603701850452e-5,4.36411102052569e-5,Nonvenom,LOC103056210
SAP30_crovir-transcript-4624,67.0402388072443,-1.3485859411603,0.288494057016547,-4.67457096034025,2.94568774357751e-6,6.60775873091621e-5,4.38278358931942e-5,Nonvenom,SAP30
RPIA_crovir-transcript-2452,620.548829010518,0.796283550010328,0.167791508769643,4.74567250660775,2.07814714336262e-6,4.8686964157998e-5,4.46696427713637e-5,Nonvenom,RPIA
FBRS_crovir-transcript-3017,1513.91502602903,0.636701467187315,0.134289401656381,4.74126371354685,2.12389261162153e-6,4.95825549509523e-5,4.58703184186225e-5,Nonvenom,FBRS
FMNL2_crovir-transcript-9021,150.085833440708,-1.0221181316504,0.216125296283321,-4.72928504542332,2.25311863216443e-6,5.22295865698574e-5,4.59492858614075e-5,Nonvenom,FMNL2
SOCS3_crovir-transcript-14327,106.117246284407,-2.31444472191158,0.49110550797792,-4.71272401615099,2.44427138767584e-6,5.56821063962768e-5,4.67126870734735e-5,Nonvenom,SOCS3
ABCF1_crovir-transcript-13209,845.564023823791,0.810295224262807,0.171139235751167,4.73471335025103,2.19364909720134e-6,5.11205505160525e-5,4.75652181383857e-5,Nonvenom,ABCF1
LOC103051468_crovir-transcript-9182,149.238572790408,-2.87866832368495,0.613579651148624,-4.6915967931727796,2.71080968648129e-6,6.11206491704072e-5,4.75652181383857e-5,Nonvenom,LOC103051468
RAD23B_crovir-transcript-15287,3376.30740433137,0.59673011829368,0.126201193481286,4.72840313021419,2.26292544500332e-6,5.23648888063048e-5,4.84236626428118e-5,Nonvenom,RAD23B
